id,proper,ra,dec,mag,con,dist,spect
11755,,2.534786,-15.244677,4.74,Cet,26.6951,F5V
11756,,2.535045,36.147271,5.15,Tri,132.8021,K5III
11763,,2.53595,-1.034896,5.36,Cet,81.4332,G3III:
11811,,2.547952,34.54241,5.84,Tri,83.2639,K0III
11814,,2.548372,15.034554,6.0,Ari,29.9401,F8V
11838,,2.551952,-34.649967,5.91,For,111.8568,K0/K1III
11888,,2.564085,-28.232343,4.96,For,148.368,B9V
11971,,2.578507,-7.859445,5.74,Cet,140.647,K4III
12041,,2.594095,37.312263,5.72,And,191.2046,K4III
12055,,2.596336,34.687558,5.38,Tri,193.7984,M3III
12062,,2.597909,5.593246,4.87,Cet,104.2753,G8III
12075,,2.600013,-7.831597,5.53,Cet,142.6534,M0III
12082,268 G. Cet,2.601357,6.88687,5.79,Cet,7.1803,K3V
12090,,2.602574,-30.044978,5.74,For,178.5714,G8/K0III
12115,,2.609742,7.730026,5.81,Cet,90.7441,K0III:
12121,,2.610531,12.447639,5.64,Ari,34.7343,F7V
12149,,2.615879,38.733581,5.91,And,54.1712,F5V
12154,,2.616281,-34.577977,5.78,For,25.7798,G1V
12193,,2.623425,-52.543086,5.3,Hor,45.5581,A6V
12207,,2.626676,65.745336,5.8,Cas,283.2861,K5III
12215,,2.628278,-3.396175,5.65,Cet,92.5069,G5III:
12241,,2.633909,72.818252,5.17,Cas,78.4314,G8III
12256,,2.638515,-30.194062,5.84,For,33.9443,F5V
12300,,2.646943,21.961408,5.45,Ari,103.3058,A7V
12355,,2.658044,0.328511,4.08,Cet,199.2032,B2IV
12357,,2.659398,-11.872156,4.83,Cet,21.4823,F5V
12360,,2.659799,-68.266946,4.12,Hyi,46.5549,B9III
12381,,2.663326,-42.89167,4.74,Eri,35.6888,A2V
12411,,2.670117,-9.452875,5.79,Cet,21.7581,F6V
12451,,2.677666,-54.549911,5.21,Hor,49.0918,F4IV
12452,,2.677781,-39.855375,4.11,Eri,46.1894,K0III
12456,,2.678075,27.060943,5.3,Ari,70.9723,A3V
12497,,2.687222,-0.695653,5.72,Cet,22.5887,F7IV
12529,,2.692814,-14.549276,5.98,Cet,47.2144,F5V
12575,,2.701834,-38.383686,5.99,For,126.4223,G8III
12590,,2.704144,40.193944,4.91,Per,24.1896,F9V
12607,,2.706094,20.011465,5.74,Ari,116.8224,A0V
12620,,2.709265,-50.800294,5.4,Hor,17.1674,G3IV
12653,,2.716528,53.526105,5.85,Per,141.2429,K0II-III
12659,,2.717451,55.106019,5.76,Per,132.2751,B7IIIp...
12673,Kaffaljidhma,2.721678,3.235818,3.47,Cet,24.4081,A3V
12686,,2.724198,27.707146,4.65,Ari,105.1525,B3V
12735,,2.734766,44.29704,5.43,Per,301.2048,G0Ib
12737,,2.735375,-13.858696,4.24,Cet,120.4819,B7IV
12744,,2.736634,49.228448,4.1,Per,11.1272,F7V
12770,,2.742493,15.311862,5.78,Ari,182.1494,B9Vn
12788,,2.747133,67.82463,5.95,Cas,126.7427,A5III
12795,,2.749039,10.114146,4.27,Cet,25.7732,F1III-IV
12799,,2.749328,12.445761,5.17,Ari,36.3372,A7III-IV
12810,,2.751715,-18.572563,4.47,Eri,14.2207,F5/F6V
12838,,2.757629,-63.704553,5.73,Hor,55.991,G8III/IV
12843,,2.759048,-67.616617,4.83,Hyi,87.184,A2IV/V
13022,,2.796568,81.448475,5.8,Cep,133.1558,G8p...
13028,Lilii Borea,2.79848,29.247118,4.52,Ari,52.6039,K1III
13075,,2.808913,18.28379,5.83,Ari,141.6431,K1III
13088,,2.81275,25.188064,5.89,Ari,121.8027,A0V
13108,,2.817062,-62.806521,5.25,Hor,50.4541,A2V
13114,,2.818169,-32.405898,4.45,For,52.9381,G8III
13132,,2.821544,17.464309,5.26,Ari,239.2344,B6V
13169,,2.831716,-27.941981,5.39,For,140.647,A1V
13176,Bharani,2.833063,27.260507,3.61,Ari,50.7872,B8Vn
13192,,2.837438,-35.843636,5.92,For,137.931,K0III
13210,,2.841255,-75.066947,4.76,Hyi,104.0583,K3III
13221,,2.843063,38.318644,4.22,Per,37.0233,F2III
13231,,2.844557,-35.675849,5.48,For,140.8451,K2III
13234,Miram,2.844945,55.895496,3.77,Per,269.5418,K3Ib comp SB
13254,Angetenar,2.850645,-21.004019,4.76,Eri,57.3066,K0III
13293,,2.858218,15.082071,5.52,Ari,151.5152,B7V
13294,,2.858566,35.059741,4.56,Per,143.2665,K5III
13305,,2.861594,46.841939,5.86,Per,119.9041,G8III
13333,,2.866319,68.888497,5.94,Cas,395.2569,F5:Ib-II
13439,,2.892885,-38.437004,5.93,For,58.5138,F5V
13445,,2.893144,-22.376308,5.93,Eri,111.6071,G8/K0III
13456,,2.895168,38.337488,5.34,Per,70.6714,F4Vvar
13497,,2.904295,52.762479,3.93,Per,77.9423,G4III...
13620,,2.930138,18.33164,5.76,Ari,107.7586,M6IIIvar
13631,,2.932452,61.521138,5.59,Cas,26.7094,F4V
13645,,2.937158,8.381563,5.97,Cet,42.9738,F7IV
13667,Azha,2.940458,-8.898144,3.89,Eri,41.8585,K1III-IV
13668,,2.940596,18.023119,5.58,Ari,35.3482,F6V
13683,,2.943729,-3.71232,5.16,Eri,57.1755,A3Vn
13741,,2.954801,31.934219,5.1,Per,98.0392,B9p...
13748,,2.9566,-23.862164,5.44,Eri,47.6872,A5IV/V
13800,,2.968114,20.668733,5.8,Ari,33.1675,F5IV
13801,,2.968258,-23.606012,5.82,Eri,203.252,K2III
13813,Acamar,2.971023,-40.304672,2.88,Eri,49.4315,A4III+...
13840,,2.978355,-2.782877,5.22,Eri,110.6195,A2IV
13845,,2.979352,39.662728,4.68,Per,94.9668,A2Vn
13850,,2.979939,-64.071284,4.98,Hor,90.3342,A5III
13871,,2.984356,35.183128,4.94,Per,112.8668,K2III
13880,,2.986868,21.340429,4.63,Ari,101.9368,A2Vs
13908,,2.993381,-25.274133,5.69,For,32.6158,F3V
13914,,2.99441,41.032941,5.89,Per,198.8072,K2
13917,,2.994767,-2.464952,5.56,Eri,111.1111,B9.5V
13920,,2.99525,8.907365,4.71,Cet,176.6784,B6III
13931,,2.997164,47.220693,5.47,Per,156.4945,G4p
14002,,3.012261,10.870388,5.93,Ari,161.2903,K6
14009,,3.014501,52.351744,5.24,Per,140.647,B7V
14026,,3.019451,-7.663012,5.75,Eri,99.3049,K0II
14052,,3.027115,-28.091554,5.88,For,32.1958,G8/K0V
14075,,3.031706,26.462354,5.91,Ari,64.3501,A3m
14076,,3.032255,-9.961407,5.84,Eri,101.1122,G6III:
14097,,3.037615,-71.902457,5.51,Hyi,157.7287,B8III/IV
14100,Menkar,3.037992,4.089734,2.54,Cet,76.3942,M2III
14109,,3.039588,4.352884,5.62,Cet,168.6341,B7V
14112,,3.039863,-23.624472,4.08,Eri,27.1739,A4V
14134,,3.045076,-7.685472,5.32,Eri,81.1688,K0II-III
14153,,3.048849,-46.975036,5.81,Eri,259.7403,K2/K3III
14206,,3.060239,-59.737775,5.12,Hor,43.4028,F0IV
14257,,3.071254,-7.600857,5.26,Eri,41.5628,A8V
14292,,3.079942,53.50644,2.91,Per,74.5712,G8III+...
14318,,3.08627,38.840274,3.32,Per,94.3396,M3IIIvar
14340,,3.090747,25.255174,5.45,Ari,165.2893,B7Vn
14346,,3.092338,56.705719,4.77,Per,64.7249,K0II-III
14381,,3.102203,79.418535,5.49,Cep,211.8644,F7IV comp SB
14403,,3.106579,13.18725,5.64,Ari,96.0615,K3III
14420,,3.109303,-6.088555,5.23,Eri,139.8601,M3III
14466,,3.121947,64.057594,5.89,Cas,189.7533,B9V
14485,,3.125541,-78.989244,5.67,Hyi,82.85,F2II-III
14540,Algol,3.136148,40.955648,2.09,Per,27.571,B8V
14596,,3.151005,49.613278,4.05,Per,10.5407,G0V
14632,Misam,3.158258,44.857544,3.79,Per,34.5662,K0III
14641,,3.160206,29.07708,5.74,Ari,323.6246,B8III
14728,,3.177443,11.872627,5.97,Ari,136.4256,B8V
14781,,3.188163,39.611582,4.61,Per,88.3392,K1III
14802,Botein,3.193822,19.726677,4.35,Ari,52.0291,K2IIIvar
14808,,3.195229,81.47071,5.92,Cep,62.1891,A7III-IV
14826,,3.198957,74.393659,4.85,Cas,50.7099,A2Vnn
14843,Dalim,3.201249,-28.987618,3.8,For,14.2369,F8V
14857,,3.203957,27.256968,5.78,Ari,154.0832,B9p Si
14877,,3.207146,-44.41966,5.92,Eri,42.4989,F3V+...
14879,,3.207324,6.660883,5.55,Cet,230.9469,K1IIIpe+...
14894,,3.209209,-57.321549,5.71,Hor,321.5434,C5II
14917,,3.212899,-1.196101,5.07,Cet,22.5785,F8V
14967,,3.223297,48.176953,5.93,Per,116.5501,G9III
15072,,3.24836,21.044441,4.87,Ari,80.3859,A1V
15116,,3.255677,30.556689,5.61,Ari,159.7444,A1Vs
15154,,3.263325,57.14062,5.79,Per,877.193,A0Ia
15159,Zibal,3.263896,-8.81973,4.8,Eri,33.6474,A5m
15163,,3.265951,-77.388454,5.51,Hyi,29.7089,F4III
15181,,3.270057,50.937664,5.04,Per,242.1308,G5II
15203,,3.276442,32.184018,5.98,Per,134.5895,G8IV
15267,,3.290722,-47.751664,5.84,Hor,156.9859,K2III
15293,,3.295903,-62.575322,5.53,Ret,12.0077,G2V
15296,,3.296042,39.283373,5.97,Per,153.3742,A2IV
15300,,3.296485,44.025024,5.49,Per,224.2152,B8V...
15319,,3.300717,-28.797075,5.93,For,62.3053,F3V+...
15333,,3.303309,-62.506363,5.24,Ret,12.0322,G1V
15344,,3.30614,-22.511118,4.86,Eri,78.3085,K0III
15345,,3.306229,-0.930288,5.62,Cet,67.1592,K1IV
15366,,3.310482,50.222174,5.16,Per,195.3125,B3V
15373,,3.311429,-18.559794,5.72,Eri,36.9686,F3V
15378,,3.312174,34.222653,4.85,Per,361.0108,K2II
15405,,3.318787,50.094966,5.05,Per,171.8213,B5V
15419,,3.322693,3.370198,4.84,Cet,9.1399,G5Vvar
15436,,3.325278,-21.757864,3.7,Eri,93.3707,M3/M4III
15441,,3.326363,-24.122902,5.63,For,299.4012,M1III
15471,82 G. Eri,3.331944,-43.069784,4.26,Eri,6.0434,G8V
15475,,3.332166,27.071134,5.91,Ari,67.2495,G8IV
15481,,3.333129,65.652292,4.74,Cam,233.6449,B2.5Vne
15508,,3.338783,77.73474,5.44,Cep,81.1688,A6V
15510,,3.338989,29.048458,4.47,Ari,166.3894,K2II-III
15580,,3.35189,3.67562,5.7,Cet,98.912,G8.5III
15588,,3.353784,21.147086,5.27,Ari,156.0062,B5IV
15604,,3.35667,-23.635135,5.5,Eri,112.4859,G8III
15609,,3.357381,43.329651,4.96,Per,46.1681,A3V
15630,,3.364577,49.070905,5.94,Per,43.7063,F6V
15657,,3.36997,27.607553,5.55,Ari,271.0027,G5III
15698,,3.379234,20.742069,5.1,Ari,97.371,K3III
15731,,3.386997,49.213269,5.32,Per,166.113,B5V
15822,,3.405132,24.724063,5.5,Ari,63.7755,K4III
15824,Mirfak,3.405378,49.86118,1.79,Per,155.2795,F5Ib
15837,,3.408249,33.535962,5.78,Per,133.5113,A0V
15851,,3.411267,64.585996,5.13,Cam,628.9308,M0II
15861,,3.413554,9.02887,3.61,Tau,89.2061,G8III
15929,,3.426737,-69.336436,5.96,Hyi,39.4011,F3V
15990,,3.43959,-27.317479,5.93,For,138.5042,K0III
16044,,3.45282,9.73268,3.73,Tau,64.1026,B9Vn
16073,,3.459281,-35.681323,5.71,For,139.47,K2III
16103,,3.46693,-11.2866,5.74,Eri,97.6562,K2III
16108,,3.467517,49.062866,4.99,Per,160.7717,B5V
16129,,3.472416,33.807557,5.72,Per,117.2333,A2V
16170,,3.4812,49.848384,5.58,Per,160.7717,B6Vn
16187,,3.484482,59.94033,4.21,Cam,595.2381,B9Ia
16203,,3.489456,49.508948,4.67,Per,165.2893,B3V
16204,,3.489558,-62.937527,4.71,Ret,21.6826,F5IV-V
16222,,3.493341,-12.674737,5.57,Eri,128.2051,A5III/IV
16241,,3.49854,58.87875,4.55,Cam,769.2308,A0Ia SB:
16244,,3.498656,-42.634256,5.76,Eri,65.445,A5V
16249,,3.4997,-78.35185,5.68,Men,98.3284,G8III
16251,,3.500057,55.451808,5.09,Cam,60.9013,A1V
16281,,3.506797,11.336442,5.14,Tau,110.742,A0Vn
16294,,3.509579,47.995216,4.36,Per,110.2536,K3III
16298,,3.51026,-47.375125,5.98,Hor,120.3369,A2V
16299,,3.510262,48.103596,5.82,Per,273.9726,B8V
16300,,3.510294,-5.075145,4.74,Eri,123.9157,B9Vs
16317,,3.512617,6.188703,5.93,Tau,154.0832,G8III
16327,,3.514359,-66.489714,5.81,Ret,265.9574,B8V
16328,,3.514549,12.936678,4.14,Tau,104.9318,K0II-III...
16429,,3.535721,48.023476,5.47,Per,185.5288,B8IIIp Mn
16449,,3.53882,84.91104,5.62,Cep,103.0928,G3IIp...
16458,,3.540631,46.056862,5.3,Per,36.324,F4IIIvar
16468,,3.542992,-50.378646,5.67,Hor,95.7854,K3III
16470,,3.543319,9.373438,5.76,Tau,107.4114,B9IV
16477,,3.544449,35.461729,5.91,Per,675.6757,B1V
16496,Ran,3.548848,-9.458262,3.72,Eri,3.2161,K2V
16550,,3.559731,39.899478,5.79,Per,56.0538,A5m
16558,,3.560855,54.974857,5.98,Cam,74.4048,A3V
16570,,3.563132,-21.632883,4.26,Eri,89.9281,B9V
16623,,3.574062,24.464393,5.95,Tau,131.5789,A3V
16739,,3.599352,-11.193782,5.56,Eri,115.8749,G7III:
16762,,3.604837,-17.467064,5.24,Eri,149.2537,B8/B9III
16785,,3.608159,48.192634,4.32,Per,178.8909,B5Ve
16805,,3.613136,0.587758,5.82,Tau,30.6843,G5IV/V +K1IV
16811,,3.614551,0.401662,4.29,Tau,13.9626,F9V
16829,,3.618244,-40.274545,4.57,Eri,70.7714,K0III
16948,,3.641459,-7.391863,5.86,Eri,112.3596,G5III:
16986,,3.65031,-5.62621,5.97,Eri,33.7041,K1V
17062,,3.664201,3.056863,5.55,Tau,114.0251,G6III:
17126,,3.677315,-5.210706,5.53,Eri,152.207,B9IIIp Si
17161,,3.685515,37.580198,5.55,Per,251.8892,B7Vn
17254,,3.702594,63.216806,5.06,Cam,159.2357,S5.3 SB:
17262,,3.704139,-31.938361,4.99,For,259.7403,B5III
17267,,3.705263,19.700254,5.68,Tau,165.2893,B9Vn
17271,,3.706291,33.965026,4.97,Per,323.6246,B0.5V
17300,,3.711871,59.969391,5.74,Cam,632.9114,K4Ib
17309,,3.713908,-37.313518,4.59,Eri,56.4972,K2IIICN...
17316,,3.715416,47.787551,3.01,Per,158.2278,B5III SB
17336,Rana,3.720806,-9.763395,3.52,Eri,9.0408,K0IV
17353,,3.726065,-10.485661,5.59,Eri,42.4268,A5m
17398,,3.736593,-64.806903,3.84,Ret,29.8597,K0IV SB
17406,Atik,3.738648,32.288248,3.84,Per,343.6426,B1III
17415,,3.741808,-1.163091,5.24,Eri,200.8032,B7V
17418,,3.742062,36.460103,5.6,Per,90.5797,A2m
17447,Celaeno,3.746726,24.28947,5.45,Tau,115.6069,B7IV
17457,Electra,3.747927,24.113339,3.72,Tau,124.0695,B6III
17464,,3.749027,-0.29672,5.56,Eri,120.919,K4III
17485,,3.752705,24.83926,5.66,Tau,125.4705,B8V
17487,,3.753232,42.578549,3.77,Per,170.6485,F5IIvar
17489,Taygeta,3.75347,24.467278,4.3,Tau,125.4705,B6V
17492,,3.75441,-47.359476,5.72,Hor,103.5197,K1III
17521,,3.761234,6.049991,5.34,Tau,163.6661,B3V
17532,Maia,3.763779,24.367748,3.87,Tau,117.5088,B8III
17537,Asterope,3.765132,24.554511,5.76,Tau,114.0251,B8V
17542,,3.76646,45.681899,5.66,Per,229.3578,B6V
17543,,3.766907,67.201605,5.79,Cam,55.4324,F0IV
17545,,3.767314,63.345047,4.78,Cam,303.9514,A3V...
17551,,3.769037,-12.101589,4.43,Eri,147.4926,M1III
17553,,3.769267,6.80352,5.91,Tau,102.7749,G9III
17566,Merope,3.772104,23.948358,4.14,Tau,116.5501,B6IV
17576,,3.774286,-29.338157,5.91,For,101.0101,A2V
17609,,3.780804,-23.249723,4.22,Eri,17.6274,F3/F5V
17637,,3.787295,-74.238962,3.26,Hyi,65.6168,M2III
17661,Alcyone,3.79141,24.105137,2.85,Tau,123.6094,B7III
17675,,3.794347,-23.874677,5.24,Eri,76.9231,A1V
17696,,3.7989,-30.167882,5.52,For,82.4402,G6III
17729,,3.804519,11.143294,5.08,Tau,139.0821,B3V
17734,,3.805782,23.42125,5.44,Tau,118.3432,B8V
17755,,3.809918,-20.902977,5.81,Eri,181.8182,K5III
17757,,3.809963,-37.620155,4.3,Eri,50.7357,A+...
17763,,3.810821,0.227857,5.91,Eri,149.2537,K3III
17804,,3.818922,43.963095,5.95,Per,74.184,A9IV
17805,Atlas,3.819373,24.053415,3.62,Tau,117.2333,B8III
17809,Pleione,3.819782,24.136712,5.05,Tau,117.096,B7p
17812,,3.820476,70.87105,5.4,Cam,106.383,A2m
17833,,3.824237,-36.20025,4.17,Eri,64.3501,G8III
17842,,3.825357,65.525972,4.39,Cam,243.9024,M1III
17844,,3.825748,33.091382,5.14,Per,82.3045,A3V
17849,,3.826836,63.296967,5.82,Cam,71.6332,A5Vn
17890,,3.834564,44.967856,5.65,Per,114.6789,G2III...
17912,,3.838593,25.579362,5.24,Tau,56.4653,A2V
17917,,3.839302,71.332266,4.59,Cam,110.011,A2IVn
18038,,3.864922,34.359119,5.78,Per,258.3979,B1V
18046,,3.86673,6.534907,5.66,Tau,238.6635,B5V
18098,,3.878238,-5.361259,5.48,Eri,179.5332,B8+...
18127,,3.886123,17.327083,5.97,Tau,41.3223,F4V
18155,,3.892587,-46.893674,5.93,Hor,107.6426,K3III
18167,,3.894081,48.650495,5.76,Per,120.7729,K0III
18168,,3.894151,-34.732297,5.11,Eri,106.1571,B6/B7V
18171,,3.895195,-24.61223,4.64,Eri,115.6069,B5V
18172,,3.895345,57.975141,5.8,Cam,50.5051,A5m
18201,,3.9022,31.883635,2.84,Per,230.4147,B1Ib
18210,,3.904862,-2.95473,4.46,Eri,95.9693,G8III
18217,,3.906435,-40.357009,5.7,Eri,153.1394,K0III...
18294,,3.921147,-12.099105,5.99,Eri,49.2126,Ap SrEu(Cr)
18350,,3.932824,47.87142,5.39,Per,223.7136,B6V
18387,,3.941303,35.080899,5.49,Per,265.9574,B1.5V
18405,,3.94347,50.695381,5.28,Per,37.4392,F5IV
18424,,3.947798,22.477971,5.62,Tau,42.337,F2IV
18441,,3.952303,61.108883,4.99,Cam,448.4305,K3I-II
18458,,3.957067,63.072264,4.95,Cam,110.6195,B9.5V
18485,,3.96423,40.010215,2.9,Per,195.6947,B0.5V
18497,Zaurak,3.967157,-13.508515,2.97,Eri,62.3441,M1IIIb Ca-1
18550,,3.979095,-61.400185,4.56,Ret,161.2903,M2III
18559,,3.981221,-5.469947,5.85,Eri,46.4468,G9V
18567,Menkib,3.98275,35.791033,3.98,Per,381.6794,O7.5Iab:
18600,,3.991703,-12.574425,5.61,Eri,225.2252,K4III
18626,,3.998745,-24.016215,4.62,Eri,100.4016,Ap Si
18676,,4.011292,-30.490697,5.93,Eri,107.7586,A1V
18677,,4.011338,12.490347,3.41,Tau,148.368,B3V + A
18688,,4.013545,18.194,5.89,Tau,42.9,F4V...
18697,,4.014946,-62.159284,4.48,Ret,143.8849,M4III
18725,,4.021697,-61.078822,4.97,Ret,97.8474,K4III
18741,,4.025569,-1.54966,5.28,Eri,126.9036,B5V
18758,,4.029482,9.998017,5.67,Tau,175.1313,B5V
18813,,4.04354,-0.268923,5.38,Eri,18.8324,F5V
18860,,4.052606,5.989305,3.91,Tau,35.8551,A1V
18910,,4.06239,5.435624,5.32,Tau,196.4637,B3V
18928,,4.065723,8.197269,5.45,Tau,34.8554,F2V
18946,,4.06941,2.826947,5.36,Tau,35.3982,F6IV
18961,,4.072687,24.105993,5.46,Tau,347.2222,G0III...
18963,,4.072977,-12.792295,5.62,Eri,117.9245,K1III
18970,,4.074212,59.155507,5.0,Cam,625.0,F0II
18990,,4.078253,22.081926,4.36,Tau,57.3723,K0III
19028,,4.088958,22.008905,5.9,Tau,16.9377,G5V
19047,,4.093728,-27.651807,5.59,Eri,45.045,F0IV/V
19081,,4.100882,68.679972,5.88,Cam,191.5709,K2III
19119,,4.109735,50.351262,4.25,Per,129.3661,A0IVn
19123,,4.110114,27.599903,5.18,Tau,128.866,B9p Si
19157,,4.116795,29.001299,5.21,Tau,27.6014,F1V
19236,,4.133171,17.339897,5.89,Tau,123.1527,K5III
19287,,4.143497,38.039733,5.52,Per,20.9952,F7V
19296,,4.144357,47.712513,3.96,Per,146.1988,B3Ve
19328,,4.150436,13.398281,5.94,Tau,124.533,B9.5V
19340,,4.152768,19.609217,5.51,Tau,87.0322,K2III
19350,,4.154954,-16.385875,5.45,Eri,200.0,B5IV
19405,,4.166752,86.626139,5.84,Cep,42.2297,F5IV
19412,,4.167439,80.698681,5.1,Cep,116.4144,G8III+...
19434,,4.172923,-6.923852,5.44,Eri,107.7586,G8III
19462,,4.179935,-8.819814,5.7,Eri,87.7193,G9III:
19464,,4.180517,26.480952,5.39,Tau,62.9327,F2IV-V
19465,,4.180708,-41.993573,4.93,Hor,54.8246,A9V
19476,,4.183061,33.586792,5.75,Per,301.2048,K1II-III
19505,,4.188967,5.523047,5.71,Tau,36.9822,F4V
19522,,4.193389,-20.356157,5.8,Eri,80.9717,A1V + (F/G)
19538,Beid,4.197761,-6.837581,4.04,Eri,37.3134,F2II-III
19669,,4.225862,7.716045,5.29,Tau,36.3372,F3V...
19690,,4.232329,9.263824,4.84,Tau,101.7294,G5III
19697,,4.233363,-42.294368,3.85,Hor,35.2609,K1III
19727,,4.239914,-10.256283,4.87,Eri,74.2942,K3III
19730,,4.240404,-62.473858,3.33,Ret,49.554,G7III
19749,,4.243398,10.011406,5.22,Tau,119.9041,B9Vn
19755,,4.246819,-62.191811,5.45,Ret,80.5802,K0III
19761,,4.248143,40.483671,4.67,Per,291.5452,G5II comp
19762,,4.248295,48.409331,4.12,Per,276.2431,G0Ib...
19799,Keid,4.254537,-7.652871,4.43,Eri,4.9845,K1V
19810,,4.258905,8.892357,4.27,Tau,139.6648,B3IV
19843,,4.267097,-51.486648,4.26,Dor,20.4625,F4III
19871,,4.274738,-59.302156,4.44,Ret,18.2382,K2IV
19899,,4.278638,53.611799,5.2,Cam,100.2004,A2Vn
19918,,4.281542,61.849989,5.69,Cam,136.7989,B5Vn
19933,,4.28558,57.860355,5.72,Cam,79.8085,K1III
19940,,4.287684,20.578591,4.93,Tau,28.9436,A3m
19946,,4.288673,-6.472177,5.95,Eri,232.0186,G8III:
19970,,4.294519,-63.255405,5.88,Ret,141.2429,B+...
19992,,4.298237,-33.798348,3.55,Eri,54.5554,B9V
20001,,4.299776,-80.214033,5.67,Men,129.8701,K2/K3III+..
20021,,4.304056,50.295502,4.6,Per,96.1538,A2V
20025,,4.304466,-20.71526,6.0,Eri,462.963,M4III
20037,,4.306444,21.579297,5.64,Tau,54.0541,F0V
20106,,4.320339,50.048695,5.46,Per,74.4602,A7V
20112,,4.321301,-44.267919,5.33,Hor,77.2798,K2III
20121,,4.323916,21.142307,5.5,Tau,82.7815,B9IV
20136,,4.326862,21.773491,5.34,Tau,100.0,A0p Si
20155,Prima Hyadum,4.329889,15.627642,3.65,Tau,49.5295,G8III
20169,,4.332695,14.035201,5.58,Tau,45.7038,F3V...
20184,,4.336531,50.920933,5.55,Per,332.2259,B1.5IV
20191,,4.337341,41.80807,5.95,Per,123.1527,K0III
20200,,4.339227,27.350754,4.97,Tau,98.4252,K1III
20203,,4.340178,34.566725,4.93,Per,66.9344,G8III
20211,,4.343419,15.095453,5.26,Tau,46.9484,F0V
20214,,4.34417,-20.639622,5.38,Eri,145.7726,A0V
20216,,4.344541,65.140441,5.26,Cam,97.9432,G5III
20218,,4.34479,6.130798,5.76,Tau,110.6195,G8III-IV
20221,,4.345232,-7.592493,5.85,Eri,242.1308,B5III
20248,,4.349455,-81.57992,5.78,Men,52.0562,F0/F2III
20291,,4.357511,-0.09817,5.86,Eri,143.0615,K2
20304,,4.359211,46.498878,4.8,Per,155.521,B4IV
20326,,4.363227,60.735625,5.4,Cam,136.7989,M0III
20330,,4.364392,56.506317,5.91,Cam,96.9932,A3V
20334,,4.364796,-63.386391,5.24,Ret,117.9245,G7III
20350,,4.367643,14.077198,5.72,Tau,44.3853,A3m
20367,,4.372981,20.821416,5.91,Tau,714.2857,M0III
20380,,4.376373,25.629314,5.38,Tau,89.2857,B9V
20405,Secunda Hyadum,4.382247,17.542514,3.77,Tau,47.7099,G8III
20414,,4.384909,-24.892157,5.81,Eri,153.6098,K5III
20433,,4.390294,16.77726,5.64,Tau,49.9002,A1m
20441,,4.392324,20.982044,6.0,Tau,170.068,B8IV-V
20455,,4.394681,-3.74547,5.17,Eri,64.1026,A2V
20470,,4.397729,9.460968,5.1,Tau,121.3592,A3V
20483,Beemim,4.400613,-34.016846,3.97,Eri,90.8265,K4III
20490,,4.401599,17.44413,4.8,Tau,49.4805,A7V
20527,,4.408098,34.130758,5.73,Per,137.3626,B8V
20539,,4.410404,33.959686,5.77,Per,40.6174,F4V
20562,,4.415868,19.042013,5.97,Tau,50.5306,F4V
20567,,4.418153,-61.238193,5.94,Ret,215.0538,K4/K5III
20583,,4.422822,22.293874,4.21,Tau,47.1921,A7IV-V
20590,,4.423614,22.199998,5.27,Tau,45.3926,A7V
20597,,4.424828,17.92791,4.3,Tau,45.5373,A2IV
20652,,4.435084,31.438911,5.29,Per,77.6398,K1III
20659,,4.438461,22.813583,4.28,Tau,47.1476,A8Vn
20661,,4.439094,15.618265,4.48,Tau,49.0918,F0V...
20680,,4.443437,14.713782,4.69,Tau,127.7139,G8III
20725,,4.450806,80.824159,5.42,Cep,296.7359,G6III:
20737,,4.454847,22.996337,5.53,Tau,115.8749,B7V
20752,,4.457991,11.2123,5.87,Tau,180.1802,B8IV
20774,,4.462788,-62.521206,5.74,Ret,109.7695,K0III
20790,,4.466883,21.619907,5.72,Tau,47.1254,Am
20808,,4.470359,83.80779,5.51,Cep,232.0186,B5V
20821,,4.473167,14.740974,5.9,Tau,57.5705,F0IV
20825,,4.473992,16.359672,4.96,Tau,57.241,K2IIIvar
20832,,4.475589,1.380821,5.53,Tau,117.3709,B3V
20833,,4.476248,15.962181,3.84,Tau,47.3261,G7III
20837,Ain,4.476943,19.180431,3.53,Tau,44.964,K0III
20840,,4.47751,-19.458874,5.95,Eri,94.518,K2III
20842,Chamukuy,4.477705,15.870883,3.4,Tau,46.1042,A7III
20849,,4.480601,13.047602,5.02,Tau,48.852,A7V
20870,,4.485257,-13.04837,5.61,Eri,465.1163,B2V:ne
20930,,4.500159,83.340379,5.47,Cep,94.2507,G8III
20943,,4.502388,15.63784,5.58,Tau,45.8295,F0V...
20977,,4.509342,16.194014,4.78,Tau,43.1965,A6IV
20984,,4.510378,13.724402,5.4,Tau,45.208,F0V
20987,,4.510802,15.691879,5.47,Tau,44.9236,Am
20990,,4.511203,-35.653504,5.95,Eri,120.4819,K0II
21008,,4.513916,-44.953749,5.07,Cae,215.9827,B2IV-V
21087,,4.531296,-0.044011,4.91,Eri,201.2072,K3II-III
21096,,4.533845,53.91083,5.78,Cam,100000.0,B0III SB
21139,,4.543765,-3.209541,5.76,Eri,145.7726,B9III
21194,,4.558511,72.528605,5.94,Cam,101.7294,A8m
21195,,4.55849,-29.766492,4.49,Eri,38.956,K0III
21200,,4.559453,-62.823677,5.79,Ret,45.1467,K1III
21220,,4.564143,14.844424,4.65,Tau,48.5201,A8V
